id_ocorrencia,data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,status_investigacao,latitude,longitude
OCR102957,2025-06-12 19:48:16.965440,Casa Forte,Estupro,Crime Cibernético,Arma de Fogo,0,0,Feminino,38,Delegacia Santo Amaro,Arquivado,-8.050907379129928,-34.886869265678456
OCR102958,2024-10-02 19:48:16.965443,Boa Viagem,Estelionato,Estupro Coletivo,Objeto Contundente,2,3,Masculino,53,Delegacia Santo Amaro,Arquivado,-8.105690508645512,-34.919539303605895
OCR102959,2023-06-03 19:48:16.965446,Pina,Estupro,Invasão Residencial,Explosivos,2,1,Feminino,14,Delegacia Boa Viagem,Em Investigação,-8.114791493628774,-34.8676750298376
OCR102960,2023-05-24 19:48:16.965450,Imbiribeira,Ameaça,Invasão Residencial,Faca,2,0,Feminino,26,Delegacia Afogados,Concluído,-8.072302736602426,-34.86849977997442
OCR102961,2024-12-19 19:48:16.965452,Imbiribeira,Roubo,Fraude Online,Arma de Fogo,3,2,Não Informado,59,Delegacia Santo Amaro,Arquivado,-8.053472312691923,-34.903879577522815
OCR102962,2022-11-03 19:48:16.965456,Afogados,Tráfico de Drogas,Uso de Arma de Fogo,Objeto Contundente,0,1,Masculino,62,Delegacia Casa Forte,Concluído,-8.136754885528717,-34.93095670456487
OCR102963,2025-01-08 19:48:16.965459,Boa Viagem,Latrocínio,Uso de Arma de Fogo,Objeto Contundente,3,1,Feminino,46,Delegacia Pina,Arquivado,-8.108593413606282,-34.86144668886447
OCR102964,2023-03-11 19:48:16.965463,Casa Forte,Tráfico de Drogas,Estupro Coletivo,Arma de Fogo,4,4,Feminino,64,Delegacia Afogados,Concluído,-8.138986616139245,-34.90782069874948
OCR102965,2022-10-24 19:48:16.965466,Imbiribeira,Ameaça,Crime Cibernético,Faca,2,2,Feminino,19,Delegacia Pina,Arquivado,-8.076560302514928,-34.8521160955492
OCR102966,2022-09-12 19:48:16.965469,Casa Forte,Homicídio,Emboscada,Objeto Contundente,1,0,Feminino,30,Delegacia Casa Forte,Concluído,-8.11344704258601,-34.85025443677249
OCR102967,2024-01-24 19:48:16.965472,Imbiribeira,Roubo,Uso de Arma de Fogo,Objeto Contundente,2,3,Masculino,63,Delegacia Santo Amaro,Arquivado,-8.12624824068644,-34.884441964048406
OCR102968,2023-07-22 19:48:16.965476,Pina,Sequestro,Crime Cibernético,Explosivos,3,0,Não Informado,25,Delegacia Pina,Em Investigação,-8.130469140581036,-34.8500324255413
OCR102969,2025-01-25 19:48:16.965481,Torre,Sequestro,Golpe Telefônico,Faca,2,2,Não Informado,41,Delegacia Boa Viagem,Em Investigação,-8.070671649597315,-34.86032175662079
OCR102970,2024-05-09 19:48:16.965483,Casa Forte,Roubo,Arrombamento,Objeto Contundente,4,3,Masculino,29,Delegacia Santo Amaro,Concluído,-8.078371447005749,-34.86337877077352
OCR102971,2024-07-08 19:48:16.965485,Pina,Furto,Arrombamento,Arma de Fogo,2,1,Masculino,17,Delegacia Boa Viagem,Arquivado,-8.121536916823542,-34.8763504450804
OCR102972,2024-01-07 19:48:16.965486,Espinheiro,Sequestro,Crime Cibernético,Explosivos,4,2,Feminino,41,Delegacia Afogados,Arquivado,-8.116254615510408,-34.93737905301486
OCR102973,2023-11-03 19:48:16.965488,Espinheiro,Furto,Arrombamento,Explosivos,3,4,Masculino,16,Delegacia Casa Forte,Arquivado,-8.073750623318181,-34.88417284154218
OCR102974,2024-09-10 19:48:16.965490,Boa Viagem,Latrocínio,Crime Cibernético,Explosivos,4,2,Feminino,25,Delegacia Afogados,Arquivado,-8.051110459127198,-34.944926291585006
OCR102975,2022-10-07 19:48:16.965492,Tamarineira,Tráfico de Drogas,Fraude Online,Arma de Fogo,1,1,Masculino,27,Delegacia Boa Viagem,Arquivado,-8.117808699165607,-34.90726961184301
OCR102976,2023-11-30 19:48:16.965493,Casa Forte,Homicídio,Estelionato Bancário,Explosivos,1,0,Masculino,29,Delegacia Afogados,Concluído,-8.0980123529775,-34.87201894211839
OCR102977,2025-05-25 19:48:16.965499,Pina,Violência Doméstica,Arrombamento,Objeto Contundente,0,2,Masculino,29,Delegacia Torre,Arquivado,-8.076941176901007,-34.87457901807304
OCR102978,2024-07-26 19:48:16.965500,Casa Forte,Violência Doméstica,Invasão Residencial,Faca,1,4,Masculino,32,Delegacia Afogados,Em Investigação,-8.055458045483595,-34.85472741591868
OCR102979,2023-02-11 19:48:16.965502,Santo Amaro,Estupro,Crime Cibernético,Explosivos,1,2,Feminino,37,Delegacia Casa Forte,Concluído,-8.069551836372048,-34.93776085646624
OCR102980,2025-02-21 19:48:16.965504,Imbiribeira,Estupro,Assalto a Mão Armada,Arma de Fogo,4,2,Não Informado,67,Delegacia Casa Forte,Concluído,-8.10284417746144,-34.89547989634572
OCR102981,2025-04-12 19:48:16.965506,Pina,Violência Doméstica,Arrombamento,Explosivos,2,3,Masculino,53,Delegacia Casa Forte,Concluído,-8.062584134273337,-34.89621939252515
OCR102982,2024-04-23 19:48:16.965508,Santo Amaro,Furto,Estupro Coletivo,Objeto Contundente,2,0,Masculino,42,Delegacia Boa Viagem,Em Investigação,-8.0791080985428,-34.87643478707807
OCR102983,2025-06-13 19:48:16.965510,Imbiribeira,Tráfico de Drogas,Golpe Telefônico,Nenhum,0,0,Feminino,62,Delegacia Santo Amaro,Arquivado,-8.10301536117149,-34.8950868141596
OCR102984,2023-12-27 19:48:16.965512,Casa Forte,Furto,Arrombamento,Objeto Contundente,1,2,Não Informado,60,Delegacia Pina,Concluído,-8.107161045029349,-34.91858935401238
OCR102985,2025-01-13 19:48:16.965514,Boa Viagem,Sequestro,Estupro Coletivo,Explosivos,4,4,Masculino,47,Delegacia Pina,Concluído,-8.083134799501142,-34.865809831611216
OCR102986,2024-08-04 19:48:16.965516,Casa Forte,Furto,Arrombamento,Arma de Fogo,2,2,Feminino,36,Delegacia Casa Forte,Em Investigação,-8.12056148301982,-34.90352010658225
OCR102987,2024-11-24 19:48:16.965517,Tamarineira,Latrocínio,Uso de Arma de Fogo,Arma de Fogo,3,3,Não Informado,38,Delegacia Afogados,Arquivado,-8.108165807518926,-34.949848621957855
OCR102988,2025-01-10 19:48:16.965519,Imbiribeira,Estupro,Estupro Coletivo,Arma de Fogo,1,1,Não Informado,20,Delegacia Boa Viagem,Concluído,-8.068730660556646,-34.90038459210589
OCR102989,2023-11-27 19:48:16.965521,Pina,Homicídio,Crime Cibernético,Explosivos,0,3,Feminino,56,Delegacia Boa Viagem,Em Investigação,-8.101814418897694,-34.901983506176954
OCR102990,2024-09-25 19:48:16.965523,Boa Viagem,Ameaça,Fraude Online,Objeto Contundente,2,4,Masculino,20,Delegacia Boa Viagem,Arquivado,-8.094094049171803,-34.94876692449199
OCR102991,2025-06-19 19:48:16.965524,Santo Amaro,Furto,Estupro Coletivo,Objeto Contundente,2,1,Feminino,66,Delegacia Afogados,Em Investigação,-8.089786954163511,-34.91626703170674
OCR102992,2023-12-03 19:48:16.965526,Graças,Homicídio,Crime Cibernético,Objeto Contundente,2,0,Masculino,31,Delegacia Afogados,Concluído,-8.094709080831583,-34.92012574727367
OCR102993,2024-11-15 19:48:16.965528,Torre,Violência Doméstica,Golpe Telefônico,Faca,0,3,Não Informado,56,Delegacia Pina,Arquivado,-8.120010453351476,-34.91792689648357
OCR102994,2023-04-14 19:48:16.965530,Torre,Furto,Crime Cibernético,Nenhum,4,0,Masculino,53,Delegacia Santo Amaro,Em Investigação,-8.053091216050424,-34.85404183597288
OCR102995,2024-04-03 19:48:16.965531,Imbiribeira,Sequestro,Uso de Arma de Fogo,Explosivos,3,1,Feminino,27,Delegacia Pina,Concluído,-8.113828527656946,-34.909412822400014
OCR102996,2023-03-29 19:48:16.965533,Casa Forte,Furto,Invasão Residencial,Arma de Fogo,1,4,Masculino,42,Delegacia Boa Viagem,Concluído,-8.074655179954199,-34.923080220056406
OCR102997,2025-05-06 19:48:16.965535,Imbiribeira,Estupro,Assalto a Mão Armada,Faca,1,2,Masculino,21,Delegacia Pina,Concluído,-8.068990072071724,-34.880391553910314
OCR102998,2024-11-06 19:48:16.965537,Santo Amaro,Ameaça,Arrombamento,Arma de Fogo,4,0,Masculino,27,Delegacia Afogados,Arquivado,-8.140910114427816,-34.91489476715599
OCR102999,2022-11-27 19:48:16.965538,Boa Viagem,Furto,Estelionato Bancário,Explosivos,0,0,Feminino,16,Delegacia Casa Forte,Em Investigação,-8.127638587106995,-34.905093298803315
OCR103000,2024-03-09 19:48:16.965540,Pina,Roubo,Fraude Online,Objeto Contundente,1,0,Feminino,16,Delegacia Pina,Concluído,-8.116031020976953,-34.86867986935725
OCR103001,2024-08-09 19:48:16.965542,Tamarineira,Violência Doméstica,Emboscada,Faca,1,0,Não Informado,38,Delegacia Boa Viagem,Concluído,-8.092592064308922,-34.90713868574684
OCR103002,2023-03-18 19:48:16.965544,Pina,Tráfico de Drogas,Emboscada,Nenhum,3,3,Não Informado,69,Delegacia Santo Amaro,Em Investigação,-8.085651912398385,-34.94604559151345
OCR103003,2025-08-18 19:48:16.965545,Tamarineira,Estupro,Uso de Arma de Fogo,Arma de Fogo,4,3,Não Informado,35,Delegacia Santo Amaro,Em Investigação,-8.114412149609784,-34.93953432529883
OCR103004,2022-09-04 19:48:16.965547,Espinheiro,Violência Doméstica,Invasão Residencial,Arma de Fogo,0,3,Feminino,35,Delegacia Boa Viagem,Em Investigação,-8.067508161832238,-34.93264787801477
OCR103005,2023-08-12 19:48:16.965549,Graças,Furto,Estupro Coletivo,Objeto Contundente,4,3,Masculino,29,Delegacia Afogados,Em Investigação,-8.123387016986817,-34.90543285354687
OCR103006,2023-11-02 19:48:16.965551,Pina,Estelionato,Crime Cibernético,Explosivos,1,0,Feminino,55,Delegacia Pina,Concluído,-8.141934270200696,-34.906015975157565
OCR103007,2023-10-31 19:48:16.965552,Graças,Estupro,Assalto a Mão Armada,Arma de Fogo,3,2,Masculino,60,Delegacia Torre,Arquivado,-8.08609284334522,-34.88016148299861
OCR103008,2023-03-15 19:48:16.965554,Torre,Latrocínio,Golpe Telefônico,Faca,3,1,Feminino,65,Delegacia Santo Amaro,Concluído,-8.104172741455677,-34.93936410372959
OCR103009,2024-09-28 19:48:16.965556,Santo Amaro,Latrocínio,Assalto a Mão Armada,Nenhum,3,2,Masculino,41,Delegacia Boa Viagem,Arquivado,-8.1395142353561,-34.93775754149065
OCR103010,2023-12-23 19:48:16.965558,Imbiribeira,Estupro,Estelionato Bancário,Explosivos,1,3,Não Informado,23,Delegacia Santo Amaro,Em Investigação,-8.11293298072799,-34.91079907818749
OCR103011,2024-04-17 19:48:16.965559,Casa Forte,Roubo,Uso de Arma de Fogo,Nenhum,0,4,Masculino,27,Delegacia Santo Amaro,Concluído,-8.093715882202199,-34.919117842315785
OCR103012,2022-10-24 19:48:16.965561,Graças,Roubo,Emboscada,Nenhum,0,4,Feminino,40,Delegacia Torre,Arquivado,-8.066654496188855,-34.85526238794808
OCR103013,2024-01-12 19:48:16.965563,Santo Amaro,Estupro,Crime Cibernético,Faca,0,3,Masculino,60,Delegacia Torre,Concluído,-8.119998045951176,-34.9078318747913
OCR103014,2024-09-20 19:48:16.965565,Pina,Violência Doméstica,Golpe Telefônico,Nenhum,1,3,Não Informado,39,Delegacia Boa Viagem,Em Investigação,-8.102042439548805,-34.871725747789796
OCR103015,2023-10-26 19:48:16.965567,Graças,Homicídio,Uso de Arma de Fogo,Nenhum,2,1,Feminino,28,Delegacia Santo Amaro,Concluído,-8.11434537618556,-34.88801287914134
OCR103016,2023-11-29 19:48:16.965569,Tamarineira,Tráfico de Drogas,Estupro Coletivo,Faca,0,4,Masculino,41,Delegacia Santo Amaro,Arquivado,-8.13938539844554,-34.853177164849484
OCR103017,2022-12-21 19:48:16.965572,Tamarineira,Furto,Arrombamento,Arma de Fogo,2,0,Feminino,19,Delegacia Santo Amaro,Arquivado,-8.139445214916835,-34.86658377595272
OCR103018,2024-05-09 19:48:16.965574,Santo Amaro,Homicídio,Uso de Arma de Fogo,Faca,0,0,Não Informado,43,Delegacia Pina,Em Investigação,-8.091720115263943,-34.938445636964616
OCR103019,2023-04-07 19:48:16.965575,Graças,Sequestro,Assalto a Mão Armada,Explosivos,3,0,Masculino,34,Delegacia Torre,Concluído,-8.121930944597093,-34.91493854961482
OCR103020,2023-08-11 19:48:16.965577,Pina,Violência Doméstica,Assalto a Mão Armada,Arma de Fogo,0,3,Feminino,29,Delegacia Afogados,Em Investigação,-8.089841618884273,-34.91374570832615
OCR103021,2023-11-25 19:48:16.965579,Casa Forte,Estelionato,Uso de Arma de Fogo,Nenhum,1,2,Masculino,31,Delegacia Casa Forte,Em Investigação,-8.073126810480524,-34.900078520543865
OCR103022,2024-01-31 19:48:16.965581,Afogados,Estelionato,Golpe Telefônico,Nenhum,1,3,Não Informado,20,Delegacia Pina,Em Investigação,-8.084842282651275,-34.91325188832277
OCR103023,2023-04-25 19:48:16.965583,Tamarineira,Sequestro,Arrombamento,Nenhum,2,1,Masculino,20,Delegacia Pina,Concluído,-8.139793586884704,-34.9371990680824
OCR103024,2022-12-18 19:48:16.965584,Casa Forte,Estupro,Golpe Telefônico,Faca,3,3,Masculino,30,Delegacia Boa Viagem,Em Investigação,-8.079874591101515,-34.85130222970475
OCR103025,2023-06-15 19:48:16.965586,Imbiribeira,Ameaça,Estelionato Bancário,Nenhum,3,0,Masculino,38,Delegacia Santo Amaro,Arquivado,-8.076087276451332,-34.886921678105764
OCR103026,2024-11-22 19:48:16.965588,Casa Forte,Violência Doméstica,Fraude Online,Explosivos,4,2,Não Informado,19,Delegacia Pina,Arquivado,-8.08280038926393,-34.87469854283178
OCR103027,2024-06-11 19:48:16.965590,Afogados,Estelionato,Golpe Telefônico,Explosivos,3,2,Masculino,19,Delegacia Torre,Arquivado,-8.110624481201743,-34.89998789027662
OCR103028,2023-08-29 19:48:16.965591,Boa Viagem,Ameaça,Assalto a Mão Armada,Faca,2,2,Não Informado,21,Delegacia Torre,Em Investigação,-8.136846548064826,-34.875729534488805
OCR103029,2024-06-30 19:48:16.965593,Torre,Sequestro,Estupro Coletivo,Objeto Contundente,2,2,Masculino,38,Delegacia Santo Amaro,Em Investigação,-8.057599922834541,-34.926154205633324
OCR103030,2023-09-05 19:48:16.965595,Pina,Tráfico de Drogas,Estelionato Bancário,Nenhum,3,0,Não Informado,49,Delegacia Afogados,Concluído,-8.072487816000317,-34.85807906639611
OCR103031,2025-04-09 19:48:16.965597,Boa Viagem,Tráfico de Drogas,Invasão Residencial,Faca,4,1,Feminino,58,Delegacia Santo Amaro,Concluído,-8.12109666322948,-34.885818223225044
OCR103032,2023-08-12 19:48:16.965599,Torre,Homicídio,Assalto a Mão Armada,Faca,1,4,Feminino,14,Delegacia Casa Forte,Em Investigação,-8.084852814829423,-34.88098849857606
OCR103033,2022-12-20 19:48:16.965601,Torre,Sequestro,Golpe Telefônico,Objeto Contundente,0,2,Masculino,48,Delegacia Torre,Em Investigação,-8.103310656824602,-34.925158901569
OCR103034,2025-03-15 19:48:16.965605,Santo Amaro,Sequestro,Invasão Residencial,Arma de Fogo,0,4,Não Informado,65,Delegacia Afogados,Concluído,-8.110950733138655,-34.94512843974585
OCR103035,2023-08-17 19:48:16.965608,Imbiribeira,Estelionato,Arrombamento,Objeto Contundente,2,0,Feminino,28,Delegacia Pina,Arquivado,-8.143857959904398,-34.86941702307497
OCR103036,2022-11-28 19:48:16.965611,Graças,Tráfico de Drogas,Estupro Coletivo,Arma de Fogo,2,3,Não Informado,34,Delegacia Boa Viagem,Concluído,-8.078924031047746,-34.94624845828673
OCR103037,2023-09-21 19:48:16.965614,Espinheiro,Sequestro,Assalto a Mão Armada,Faca,0,4,Feminino,35,Delegacia Santo Amaro,Em Investigação,-8.07193780023269,-34.89096723951898
OCR103038,2024-06-09 19:48:16.965617,Boa Viagem,Tráfico de Drogas,Estupro Coletivo,Explosivos,4,4,Feminino,54,Delegacia Casa Forte,Em Investigação,-8.05873535063269,-34.92979334367327
OCR103039,2024-04-17 19:48:16.965620,Espinheiro,Roubo,Golpe Telefônico,Explosivos,4,0,Masculino,22,Delegacia Afogados,Em Investigação,-8.08800112002649,-34.94796665107447
OCR103040,2025-02-22 19:48:16.965623,Boa Viagem,Sequestro,Emboscada,Faca,3,0,Masculino,50,Delegacia Boa Viagem,Arquivado,-8.082521138246184,-34.90384004106114
OCR103041,2023-09-19 19:48:16.965627,Tamarineira,Roubo,Crime Cibernético,Faca,4,2,Feminino,51,Delegacia Afogados,Em Investigação,-8.092194218941348,-34.85617273018654
OCR103042,2024-06-15 19:48:16.965630,Santo Amaro,Tráfico de Drogas,Golpe Telefônico,Objeto Contundente,0,1,Masculino,18,Delegacia Santo Amaro,Concluído,-8.053889879133493,-34.94491334723361
OCR103043,2023-12-30 19:48:16.965632,Espinheiro,Ameaça,Arrombamento,Nenhum,3,4,Feminino,46,Delegacia Afogados,Arquivado,-8.065875951811833,-34.922590857089745
OCR103044,2024-03-20 19:48:16.965634,Boa Viagem,Ameaça,Fraude Online,Explosivos,0,2,Masculino,59,Delegacia Pina,Arquivado,-8.114018614654565,-34.902392486730484
OCR103045,2023-01-01 19:48:16.965636,Casa Forte,Violência Doméstica,Crime Cibernético,Arma de Fogo,0,1,Masculino,65,Delegacia Torre,Arquivado,-8.145056084243459,-34.850128294317734
OCR103046,2025-08-20 19:48:16.965637,Tamarineira,Furto,Fraude Online,Arma de Fogo,3,1,Não Informado,43,Delegacia Santo Amaro,Arquivado,-8.11272975577343,-34.90442680355542
OCR103047,2024-03-13 19:48:16.965639,Afogados,Sequestro,Estupro Coletivo,Nenhum,1,0,Não Informado,23,Delegacia Santo Amaro,Arquivado,-8.090782921152496,-34.931033056784365
OCR103048,2022-10-14 19:48:16.965641,Espinheiro,Tráfico de Drogas,Golpe Telefônico,Faca,1,4,Não Informado,69,Delegacia Boa Viagem,Arquivado,-8.145509435562309,-34.859241318036474
OCR103049,2024-11-16 19:48:16.965642,Espinheiro,Latrocínio,Golpe Telefônico,Faca,1,2,Não Informado,37,Delegacia Pina,Em Investigação,-8.125579644034806,-34.92733216124863
OCR103050,2025-07-22 19:48:16.965644,Espinheiro,Homicídio,Uso de Arma de Fogo,Objeto Contundente,0,2,Feminino,37,Delegacia Afogados,Arquivado,-8.11172358773874,-34.85345689395451
OCR103051,2025-02-23 19:48:16.965646,Espinheiro,Roubo,Arrombamento,Faca,1,3,Feminino,26,Delegacia Afogados,Em Investigação,-8.072410509282902,-34.92775057000169
OCR103052,2024-04-04 19:48:16.965649,Graças,Violência Doméstica,Estupro Coletivo,Explosivos,0,1,Feminino,15,Delegacia Casa Forte,Concluído,-8.121948070015083,-34.86652190009815
OCR103053,2024-04-22 19:48:16.965652,Espinheiro,Roubo,Invasão Residencial,Faca,2,0,Não Informado,56,Delegacia Santo Amaro,Arquivado,-8.076812256279936,-34.948366196285136
OCR103054,2022-12-06 19:48:16.965653,Torre,Estupro,Crime Cibernético,Nenhum,3,4,Feminino,41,Delegacia Afogados,Concluído,-8.098039963020488,-34.90093023337639
OCR103055,2024-10-13 19:48:16.965655,Pina,Estupro,Fraude Online,Objeto Contundente,4,2,Não Informado,37,Delegacia Boa Viagem,Em Investigação,-8.0801462188395,-34.90778891245198
OCR103056,2025-06-13 19:48:16.965657,Pina,Ameaça,Fraude Online,Arma de Fogo,3,4,Masculino,60,Delegacia Afogados,Em Investigação,-8.087055452409043,-34.89730155340856
OCR103057,2023-08-26 19:48:16.965659,Casa Forte,Roubo,Crime Cibernético,Nenhum,1,0,Masculino,52,Delegacia Santo Amaro,Em Investigação,-8.0720488922769,-34.85704581911128
OCR103058,2024-11-29 19:48:16.965661,Pina,Roubo,Crime Cibernético,Explosivos,1,4,Não Informado,17,Delegacia Torre,Arquivado,-8.124367462864093,-34.90555309138835
OCR103059,2024-12-20 19:48:16.965662,Tamarineira,Homicídio,Uso de Arma de Fogo,Arma de Fogo,1,1,Não Informado,40,Delegacia Torre,Arquivado,-8.11169255483343,-34.91607564224731
OCR103060,2023-11-26 19:48:16.965664,Afogados,Furto,Estelionato Bancário,Nenhum,1,0,Masculino,61,Delegacia Torre,Em Investigação,-8.075387636820722,-34.877574368818905
OCR103061,2023-03-11 19:48:16.965666,Pina,Ameaça,Golpe Telefônico,Nenhum,4,0,Masculino,14,Delegacia Torre,Arquivado,-8.120179918152807,-34.88862664527199
OCR103062,2023-10-12 19:48:16.965668,Pina,Ameaça,Golpe Telefônico,Objeto Contundente,1,2,Feminino,46,Delegacia Boa Viagem,Arquivado,-8.067904666853263,-34.85387855954003
OCR103063,2025-04-03 19:48:16.965670,Torre,Homicídio,Uso de Arma de Fogo,Objeto Contundente,2,4,Feminino,65,Delegacia Torre,Em Investigação,-8.124994030309782,-34.89146447378252
OCR103064,2024-05-18 19:48:16.965672,Imbiribeira,Furto,Crime Cibernético,Objeto Contundente,3,4,Feminino,36,Delegacia Santo Amaro,Arquivado,-8.056391648494428,-34.872521439644295
OCR103065,2025-08-23 19:48:16.965674,Imbiribeira,Furto,Invasão Residencial,Nenhum,4,2,Feminino,35,Delegacia Santo Amaro,Arquivado,-8.12424139347558,-34.94865737992744
OCR103066,2023-06-08 19:48:16.965675,Tamarineira,Violência Doméstica,Emboscada,Nenhum,1,1,Feminino,58,Delegacia Torre,Em Investigação,-8.073089981957558,-34.940043164451275
OCR103067,2023-10-15 19:48:16.965677,Boa Viagem,Roubo,Assalto a Mão Armada,Objeto Contundente,0,2,Masculino,53,Delegacia Santo Amaro,Concluído,-8.110478227533452,-34.87261639484926
OCR103068,2025-08-26 19:48:16.965679,Torre,Estelionato,Golpe Telefônico,Explosivos,1,0,Masculino,69,Delegacia Afogados,Arquivado,-8.10194177458751,-34.94389842106329
OCR103069,2024-10-14 19:48:16.965681,Imbiribeira,Estelionato,Assalto a Mão Armada,Objeto Contundente,2,0,Masculino,38,Delegacia Boa Viagem,Concluído,-8.077299863032547,-34.917829027504155
OCR103070,2023-11-11 19:48:16.965683,Afogados,Estupro,Invasão Residencial,Explosivos,2,2,Feminino,42,Delegacia Boa Viagem,Arquivado,-8.120060535852284,-34.91874657137588
OCR103071,2025-08-06 19:48:16.965684,Afogados,Tráfico de Drogas,Golpe Telefônico,Explosivos,1,0,Não Informado,57,Delegacia Afogados,Concluído,-8.086473615267478,-34.87384367416521
